accountNumber,accountHolderFirstName,accountHolderLastName,balance,interest
9897044946,Drugi,Corrao,3143619.63,0.05
4984063483,Saundra,Stacey,1250497.581,0.03
4183463998,Tedman,Gallelli,2937665.561,0.02
1678942273,Ryan,Sinkinson,3928362.131,0.02
6445555896,Galven,Mansel,833399.951,0.02
4194871023,Melva,Tillard,2763609.263,0.04
8343626002,Emory,Petzolt,1631255.972,0.03
8090158190,Wain,Marle,1239077.365,0.02
7752389364,Skippie,Ferris,892472.633,0.04
7074738755,Fairleigh,Golsthorp,2976065.299,0.04
8975468666,Kirsten,Mounch,1626310.011,0.05
9254901646,Netti,Ivanilov,3091672.758,0.04
3311692905,Arin,Gostage,3597237.556,0.01
5909429390,Glynis,Haughan,3101546.483,0.01
5710618042,Van,Jerwood,2477417.557,0.05
9004256993,Artus,Bartomeu,4220996.638,0.02
6884700122,Wenda,Paddock,4545837.762,0.03
3332559012,Cilka,Grzelewski,4483199.608,0.02
2794616898,Monah,Handsheart,1497441.673,0.03
3060394431,Kane,Marklew,4058579.055,0.03
8905170012,Celle,Gotcliff,713483.355,0.04
8879108377,Alberik,Billham,2551515.112,0.04
8594337940,Nesta,Sempill,2466951.004,0.01
7414604609,Damara,Southwood,1871335.436,0.04
3003183598,Lukas,Deam,1766245.072,0.02
2096436405,Pierre,Thrift,201525.507,0.03
2530426383,Marmaduke,Lingard,4828523.772,0.05
1723180386,Dennison,Georgius,4840288.065,0.03
2919346912,Fannie,Langelaan,1800817.191,0.03
2288462367,Bethany,Braunroth,1113526.8,0.01
7234284528,Zarah,Semmence,1599277.371,0.02
8488099724,Dottie,Impey,4497307.031,0.02
6595524212,Pattie,Helling,2856299.24,0.05
2784568062,Babbie,Marval,2730373.578,0.03
5426730003,Nannette,Brea,3503998.312,0.02
4706807929,Matteo,Brahan,2529034.748,0.05
1916343144,Rebekkah,Beeton,3440829.121,0.05
3342804960,Lynn,Dwight,3811796.017,0.02
2078883212,Myrta,Reyson,759829.93,0.03
6713062371,Aurelea,Ladbury,3260370.39,0.02
4128039910,Nil,Glennard,4920210.919,0.02
2687400187,Fremont,Fassmann,2987955.637,0.03
8264495332,Fannie,Norcutt,4408730.593,0.01
6791236446,Corabelle,Harbidge,285941.709,0.05
5715654356,Bert,Randals,2022368.209,0.02
9377186657,Trueman,Gannaway,582443.006,0.03
5338809613,Tades,Tolworth,440256.631,0.04
5634911703,Tull,Guppey,4080032.81,0.04
2644319293,Colan,Martignoni,706535.592,0.04
7219501171,Charis,Wishkar,580188.76,0.02
9357108606,Desmond,Malby,4756032.606,0.02
5753118733,Cami,Brameld,1491468.95,0.04
5399629523,Ibrahim,Belbin,3452217.877,0.04
2325278668,Tatum,Winterborne,3219983.461,0.04
3492640971,Ambrosius,Malyan,350168.845,0.03
4834765393,Stillman,Lindblad,3840793.365,0.03
6314695024,Inger,Barcke,3386294.055,0.04
1339892598,Walden,Summerside,4019125.98,0.03
4621666308,Stavro,Pidgley,3077327.589,0.02
6372324924,Gretta,Careswell,3484731.624,0.01
2856055313,Cort,Pennuzzi,1237339.987,0.03
5690985606,Alwin,Wicklin,4548021.864,0.02
8803012534,Giavani,Paley,4561527.91,0.04
8580286444,Arie,De Hoogh,1952794.099,0.02
3496627528,Kelsey,Cleynman,2590058.143,0.02
8826759108,Sherilyn,Gookes,4793611.572,0.02
5515556998,Aldous,Clyde,3298263.766,0.03
9998573818,Marlowe,Walter,4091959.934,0.03
7421722387,Michele,Thornton,2024865.358,0.03
3287673726,Hasheem,Challis,1482647.72,0.03
3949752151,Yolanthe,Pretty,4151200.3,0.02
5727801145,Mackenzie,Mouan,619206.295,0.02
2129113741,Elfrieda,O'Codihie,723726.582,0.03
4503813621,Toddie,Seilmann,2283445.98,0.04
1879573446,Dotty,Rubinowitch,2261315.367,0.03
8325549106,Brooks,Bush,4543821.466,0.01
4391939479,Oliviero,Arkle,2279040.14,0.02
9278722156,Blinni,Scrange,4589427.828,0.04
8773921039,Kile,Cowx,3785192.022,0.02
1810625061,Leon,Sennett,1901911.065,0.02
8432762452,Emilia,Riseborough,1542351.054,0.01
3983493017,Melesa,Acklands,1771217.774,0.01
2344683986,Carla,Eisold,1704983.324,0.03
1410174430,Hamel,Hawler,3731227.83,0.03
5182703337,Florencia,O'Kennedy,398485.063,0.02
7139210678,Fernanda,Srutton,957039.209,0.05
3507103933,Tobe,Killner,4532105.797,0.05
9462434553,Julia,Illsley,1841776.001,0.05
3927721274,Marjorie,Dunkerley,477797.818,0.04
7964550115,Bradney,Phizackerly,4741088.714,0.02
5447948872,Carole,Guynemer,2938958.345,0.04
1408045419,Violette,Mattys,2988524.57,0.04
5034457006,Padriac,Woodruffe,4284177.628,0.04
5526542766,Gasper,Winfindine,3307736.255,0.02
4050305442,Rebekah,Tremelling,3785189.402,0.02
3818167989,Myer,Hollyman,576903.356,0.01
1773636280,Pascale,Giacomuzzi,2542707.409,0.01
5898996357,Janeen,McGarvie,1776842.485,0.05
9641069900,Alyss,Bluschke,3043459.593,0.01
8641357198,Derby,Bullus,4785260.341,0.03
8432209279,Seumas,Kix,4423843.047,0.02
1168884913,Delmor,Southway,1717746.824,0.01
8012288966,Silvana,Chaplin,2882232.964,0.04
3135129087,Annabelle,Dey,812476.273,0.04
8114238187,Dillie,Garmey,3870452.849,0.02
5834703155,Lida,Meysham,4145860.248,0.04
2735285027,Reade,Pickston,448563.007,0.04
4931057793,Judas,Crallan,3353686.966,0.04
2647767733,Gibby,Bertolaccini,4527267.041,0.03
5162889731,Mufi,Hradsky,590202.682,0.04
6305291269,Catherine,Oloshkin,1951105.775,0.02
1303263754,Samuele,Laming,2784996.826,0.01
4803330757,Robb,Pinwell,3495166.372,0.05
6595057407,Claribel,Gallant,2985897.162,0.02
7269578725,Colby,McCumskay,2469453.296,0.02
8938915467,Alys,Gilligan,48398.803,0.04
8414759907,Luciano,Banner,1179577.653,0.01
3844536333,Daren,Lalonde,2245938.069,0.02
4507811498,Loree,Hanes,4028322.709,0.02
3731127286,Maxy,Wyant,4697781.262,0.03
8107799610,Francesco,O'Lahy,467287.416,0.03
6924740108,Reynolds,McIlhone,3384626.189,0.02
7331348737,Geno,Bollon,2115695.742,0.03
1202939285,Theodoric,Van Leeuwen,1130960.514,0.01
5889979540,Karel,Farley,2512571.029,0.03
4130533122,Glynn,Fonquernie,360449.47,0.04
1194337062,Rose,Simyson,491410.823,0.02
9578122718,Cristal,Sweetland,2430110.68,0.03
5238729588,Katuscha,Tweddell,4129887.144,0.05
9895977662,Esdras,Haws,4302417.345,0.04
4324786092,Orelia,Garnar,1278994.349,0.05
5110022509,Jacquette,Liddle,3959541.257,0.04
5905564945,Cahra,Prandy,616986.467,0.04
7536439853,Orin,Thackwray,3999745.409,0.05
2001391210,Chevy,Jesty,3420146.179,0.05
9091525454,Elwin,Billo,1869334.08,0.01
8746607068,Woodie,Salkeld,4730940.277,0.05
7053613292,Enrica,Zack,1587336.115,0.02
6937702138,Kirby,Kreber,3359360.068,0.02
6882846849,Juliette,Birmingham,3031145.872,0.04
8754315267,Minerva,McLice,600122.221,0.03
8942544351,Leanora,Skipworth,719794.944,0.03
6914877636,Gayla,Orfeur,3435790.411,0.04
5925540711,Wade,Bunyan,1637186.851,0.03
3664741116,Darice,O'Hallagan,3873621.832,0.04
3787578799,Dasha,Follett,1012653.792,0.03
3580021233,Krissie,Boner,4072668.319,0.03
5597958764,Joelly,Stone Fewings,961125.583,0.05
7400659124,Catherina,Moat,1773873.084,0.01
4769850599,Isidro,Masselin,3059334.171,0.02
3871314364,Shoshana,Brownlee,3121521.963,0.05
9395123160,Godart,Rawlingson,1280488.905,0.04
8343101156,Valencia,Bowbrick,4121932.924,0.05
5304582870,Lana,Vasyukhin,3319515.587,0.03
7900895889,Celine,Procter,295523.687,0.03
5692608880,Peyton,Gately,4947028.918,0.01
1607536533,Harper,Corrigan,2617803.906,0.02
2722277941,Violette,Coryndon,4602479.899,0.03
7946708512,Langsdon,Souster,2308343.674,0.01
7093856413,Tuesday,Iston,3039292.827,0.03
4019505439,Niccolo,Asbrey,2540451.225,0.03
1232271233,Emmett,Boothroyd,3560930.539,0.01
9152616981,Neely,Goalby,2360575.21,0.04
2674151727,Darby,Allderidge,836116.951,0.03
5106429633,Abdul,Nellen,763821.498,0.03
1893195173,Blake,Riddett,3450608.151,0.02
3971069740,Nelly,Maddison,1447496.423,0.04
6158253298,Ruthy,Juschka,2518039.016,0.02
3266085720,Etta,Wapple,3946858.856,0.04
2531446495,Roderigo,Moorrud,225912.974,0.04
9109734309,Titos,Welling,381612.626,0.02
9990568551,Sol,Rossander,918857.561,0.04
4916309999,Marybeth,Elson,208238.213,0.03
4057793072,Cherianne,Mattack,2002851.841,0.04
5668537188,Dyanne,Hargerie,1657851.366,0.02
7887815903,Daniele,Marthen,1975650.479,0.05
2551083276,Christal,Kanwell,2578765.266,0.04
8764672366,Letitia,Coyne,2679229.903,0.01
7807055701,Norton,Scobbie,2745868.268,0.02
9441433454,Claus,Morritt,3280200.357,0.05
1141140274,Candace,Gircke,4927248.829,0.05
9096381251,Gena,Horbart,1765154.396,0.02
4447104944,Reamonn,Van Merwe,4473874.51,0.02
8757377861,Linoel,Lisciandri,3037211.66,0.03
5794771789,June,Loade,1099363.292,0.02
6262142276,Paulette,Kimblin,2908414.711,0.01
8371060673,Toby,Emmer,707331.576,0.01
9446097094,Sile,Lovekin,610043.716,0.04
9176659308,Eleonora,Tierney,4626770.903,0.05
7647023319,Jonie,Moehle,1120913.964,0.02
4303078044,Gleda,Hoonahan,1444180.9,0.02
4534867290,Jewelle,Teager,2379008.327,0.02
4701214127,Cordie,Haddinton,3934659.877,0.03
7059957745,Serena,Grigorushkin,2383972.521,0.03
9287454518,Nanine,Eastmead,4587365.329,0.02
7856022041,Marabel,Scales,2343949.251,0.02
6951052146,Bradan,Puttrell,1706188.581,0.01
8535501322,Farra,Tanfield,900636.288,0.02
2960908908,Cary,Shead,3570547.008,0.01
2137449022,Raquela,Coxall,1485670.923,0.01
7187900681,Barry,Demongeot,124144.126,0.02
1546109566,Todd,Pedrielli,3696737.374,0.01
1398082048,Darcy,De Minico,4273501.477,0.05
9224290124,Bartlett,Mouat,234938.684,0.04
3965430671,Chas,Lethbury,2962253.015,0.02
5831353475,Madonna,Swaby,2344639.852,0.04
3571222358,Catharina,Preist,4738466.898,0.04
2924444819,Phineas,Yellep,2698250.569,0.01
1518746451,Harli,Mattaser,2409752.64,0.01
1914872433,Emilie,Widdup,704821.757,0.04
1870645186,Husain,Karp,2471045.165,0.05
9663018836,Patrick,Walas,901108.27,0.03
4109165082,Carney,Scurrah,2206972.047,0.05
2730462540,Angelica,Spaule,760135.068,0.03
5712205599,Glad,Climpson,3593839.185,0.02
6826404247,Colas,Haet,1226162.341,0.03
5268856209,Matthiew,Wintle,3592136.635,0.02
5252203854,Gui,Purdon,719454.813,0.03
1505065792,Matilde,Reddington,1443996.315,0.02
8312632004,Garry,Highway,3538591.499,0.02
4769479679,Sephira,Keightley,3442579.046,0.04
4813995670,Olwen,Feldmus,3441334.744,0.04
3768064307,Francoise,Smartman,2100030.042,0.02
6673702534,Reidar,Genese,1274203.328,0.04
5335881381,Layton,Yansons,242299.58,0.04
7073071216,Nikolaus,Lazarus,2717075.293,0.02
5424378347,Fran,Claiton,965153.877,0.04
5255534155,Torie,Esche,3475236.804,0.05
6588894487,Callie,Taffrey,1678097.332,0.04
6529286848,Hobard,Coldicott,211178.099,0.04
4451821041,Othelia,Lowrie,3686515.184,0.02
2346027427,Olly,Desseine,2345777.522,0.02
2740065740,Jory,Drake,2073375.061,0.03
8707765296,Marj,Hort,2760151.248,0.02
7033223742,Sasha,Franiak,3751976.524,0.03
1926699450,Felicdad,Stanlike,314350.186,0.02
6064763293,Norton,Cudby,3142431.079,0.03
4623562619,Sheffy,Epinay,145992.468,0.04
2107844036,Krysta,Howard - Gater,2816986.169,0.02
5885112150,Livia,Frango,3876786.592,0.03
3605884718,Barnebas,Roddy,4537798.475,0.02
5436276828,Thaddeus,Revens,1835109.3,0.02
2681284468,Ysabel,Haimes,2041201.037,0.01
4143900652,Reynard,Stoke,1913620.037,0.03
9911554692,Shell,Gisbourn,4859494.851,0.05
7388735216,Howard,Roz,4173874.741,0.01
5291256611,Brena,Winear,851080.885,0.04
3814764279,Agustin,Ellesworth,1748185.249,0.02
5365178298,Kincaid,Dripp,4842964.566,0.03
2264246984,Dorise,Darling,2757095.619,0.04
4822744688,Annabell,Argont,2903398.987,0.02
6052076840,Sabrina,Atkin,4998319.18,0.02
8682876854,Nyssa,Barnsdall,2046975.606,0.02
5482014783,Noelyn,Stanett,1419131.798,0.01
8942531534,Giana,Finnick,2033670.795,0.04
4182649252,Averil,Choffin,1017045.525,0.01
1977532384,Lyndel,Heatly,1346221.006,0.03
3844909530,Fin,Rickert,2487864.273,0.04
5885488310,Brose,Delieu,2205963.852,0.05
7634021707,Bess,Hedlestone,2240553.624,0.04
3798526096,Madlin,Caraher,3163458.41,0.01
6208408777,Karil,Schooling,4442809.552,0.05
7105471211,Daisie,Tuiller,3722459.245,0.02
2748657932,Dale,Grant,1707360.472,0.05
8776546576,Babbette,Hymus,3214918.836,0.05
9020540304,Libby,Seviour,3722367.052,0.03
6660417273,Martelle,Eynaud,4847708.949,0.01
2516078156,Rhodie,Ascough,2577287.482,0.04
2908675700,Dall,Stannard,2227020.607,0.04
3324461328,Gwyneth,Lippett,4361714.122,0.02
8673845382,Ailina,Downey,4841160.481,0.02
5168410878,Walther,Atlee,4466.875,0.03
5880533238,Gaelan,Joost,4937132.504,0.03
8235299889,Magdaia,Roll,2716808.991,0.03
9645008838,Ian,Fussey,1642307.685,0.03
7218831014,Almira,Bernollet,4033947.169,0.04
8456251189,Spense,Dorbin,2027910.664,0.05
7766586500,Zsazsa,Handrahan,4574561.935,0.03
1108651783,Xena,Gledhall,3738276.448,0.04
7678765600,Gavrielle,Cripin,4204824.938,0.04
7101382627,Doralyn,Veasey,1791564.004,0.03
7044058699,Alard,Shewry,3444716.628,0.02
6796401060,Aline,Pruce,2861243.58,0.01
4890283925,Shana,Cake,2426297.511,0.04
4816600721,Rupert,Emnoney,2287246.261,0.05
2198116183,Noach,Leavold,2422569.969,0.05
6375715533,Camel,Cornfoot,2749880.994,0.03
6170077237,Renae,Rosas,3876281.552,0.02
6136013192,Janette,Bulfield,3328960.283,0.02
4872896276,Cora,Sharrocks,3706312.981,0.01
9190231468,Gleda,Beagley,1004556.471,0.03
2590624306,Delphinia,Doleman,2739174.797,0.03
5497094148,Gennifer,Langmaid,4508504.179,0.03
7060736121,Pascal,Bollins,4374269.366,0.03
3060054034,Belicia,Duetsche,1920350.219,0.02
1279792941,Johnathon,Trudgeon,4372265.845,0.02
6526013944,Madlin,Krook,2652022.412,0.04
6295300404,Audry,Hurdidge,2082420.137,0.02
1432606390,Prudence,Stickney,833781.183,0.04
9219551513,Rob,Berth,1736717.385,0.04
9716452512,Tammie,Murrhardt,1486338.334,0.03
9180466101,Nealy,Odgers,4927469.593,0.05
6717557242,Oberon,Beedle,4985188.691,0.04
1163749752,Alexei,Wildey,4040175.785,0.01
5390043303,Mickie,Andri,894128.605,0.01
4416555017,Penn,Norewood,2206249.895,0.03
3489873604,Sterne,Kilgrew,3668886.714,0.04
2042041648,Meryl,Lemary,3140398.146,0.04
2088305768,Ezequiel,Shingler,740988.63,0.03
7489443089,Berry,Ebbens,1132525.885,0.03
8759294188,Silvia,Slimming,4652370.841,0.03
4418513697,Kenneth,Quarrington,2658050.086,0.02
2154777586,Brittani,Shugg,3787634.008,0.01
6643188821,Marnie,O'Grady,3658039.358,0.03
1333826033,Isabelita,Lafflin,4588081.231,0.03
7935268889,Emeline,Thorneloe,3381437.584,0.02
5641889906,Shaw,Dielhenn,4848050.717,0.01
7142077883,Rafaellle,Barkas,4367437.661,0.04
5387673994,Bunnie,Watts,369984.537,0.05
3374144749,Ardith,Deverose,963110.525,0.02
8710431823,Georgeanne,Dearn,4007893.485,0.03
3604858293,Codi,Finn,1618950.791,0.04
9405388703,Aloisia,Vivian,4804265.845,0.04
3994645187,Erinna,Tubritt,2960450.302,0.02
8880117889,Eleonore,Bosche,1183877.29,0.01
3033577533,Fonsie,Reddle,3556672.182,0.04
5363852917,Coop,Silby,3669824.088,0.02
1509093380,Monti,Kalisch,7067.62,0.04
3409305582,Corly,Wimmer,564888.664,0.05
2045106703,Sharon,Defond,2343497.942,0.02
4188286879,Gherardo,Greatex,198027.172,0.01
5780453146,Ado,Lipp,2843097.718,0.01
9783862478,Conway,Wigglesworth,4330627.76,0.04
9236738041,Angelo,Ebdin,293141.841,0.04
3264250201,Levey,Presdee,879093.429,0.03
3455678577,Nessy,Drake,3993054.604,0.05
3173039277,Christie,Becken,1175719.423,0.03
3336551515,Willy,Lantaff,551235.957,0.01
4049144976,Normand,Cavey,4859181.771,0.04
2942283201,Kristoforo,Du Fray,3942755.389,0.02
2798470301,Fiorenze,Yeend,944369.211,0.02
8219114933,Sibylla,Clunan,4813221.091,0.03
1090936301,Ara,Creasy,1177710.289,0.04
7663273642,Gwenneth,Flaonier,2858992.205,0.03
8438826775,Nester,Cattell,4072845.214,0.04
6106703486,Jermayne,Ponton,2860561.825,0.02
3441439887,Ed,Hallgarth,4315617.851,0.02
1333766384,Abran,Fann,2607770.739,0.03
8921227232,Rosemarie,Kochs,421613.703,0.01
8904221178,Christophorus,Scritch,1371923.573,0.02
8607324080,Cooper,Delacoste,386598.382,0.02
1120813372,Toinette,Skatcher,2224041.694,0.04
2023017266,Packston,Linwood,3461254.005,0.04
2050321280,Brandi,Norker,2258125.499,0.03
8883086797,Alyda,Gale,2306719.993,0.03
2833706500,Verge,Strode,1786247.943,0.02
9978743291,Tito,Arcase,1715163.276,0.01
2889730764,Carin,Bateson,373750.063,0.04
3960580555,Man,Zelley,1196053.659,0.04
2608267583,Noland,Bukac,403716.736,0.02
6138915901,Pace,Tickner,1072184.093,0.02
2796322642,Duffie,Lisciandro,2791086.083,0.05
2283459403,Tristam,Wraxall,3153301.844,0.03
6523548163,Laney,Guyot,2469937.727,0.03
6525162664,Mitchell,Vinsen,2067834.646,0.04
3284205038,Annmaria,Fonteyne,4774378.92,0.04
4885347107,Andres,Pendergast,900120.297,0.05
1035921187,Cirilo,Cotsford,3826726.792,0.03
3992066968,Ly,Richardson,2282204.012,0.02
7628143385,Candide,Mouget,1639055.907,0.01
3924207774,Shelia,Macguire,17037.947,0.04
7444743454,Janek,Olver,2028330.002,0.04
5727959072,Glad,MacDermid,3232864.034,0.04
7198602690,Madella,Lishmund,3429425.074,0.04
8340206075,Jillana,Durrand,4874860.4,0.01
7879091501,Germain,Grodden,3983073.727,0.02
4287224252,Reid,Lowe,1792369.76,0.04
5624969666,Jordon,Eburah,2285045.121,0.02
1882856080,Francesca,Impson,3256001.551,0.03
7236639261,Sharron,Siburn,494836.138,0.04
3081866571,Charin,Kiebes,1700145.876,0.04
9556025630,Tessi,Agnew,1105496.835,0.03
5268398107,Isabella,Harbottle,4134031.366,0.03
5600065469,Eddi,Caple,4913349.271,0.04
3749378941,Bennie,McClay,1469226.426,0.03
9672348309,Ignace,MacCombe,4496215.733,0.02
3401817624,Lacie,Goldthorpe,3678039.159,0.04
3350941147,Evelyn,Pallant,2467164.5,0.01
5111077874,Peggi,Outibridge,2304233.601,0.03
3864782537,Tammara,Son,4230154.716,0.02
9454024684,Liesa,Figurski,4860929.967,0.04
1258649049,Philip,Gallie,1517724.192,0.01
9681577379,Lacy,Bonass,4508946.21,0.03
3285066496,Sile,De Malchar,2467801.158,0.02
3015198781,Prudy,Aspling,4464910.329,0.02
8040876357,Kearney,Heaker,3718969.939,0.03
8149644082,Loren,Waddy,4202450.921,0.03
6508361621,Tannie,Venes,881859.26,0.02
9387519453,Tabbatha,Franke,2619517.863,0.02
1694746216,Courtnay,Taberer,419523.198,0.02
5346095602,Kirbie,Varran,4775357.581,0.04
8381086609,Bary,Josef,3743316.004,0.02
2362233335,Nikita,Sadry,4335373.922,0.02
8038063781,Ardelia,Moncreiffe,3565412.671,0.04
1410397403,Bertha,Woodrow,2431116.787,0.03
8764777743,Olivie,Gomez,1435624.82,0.03
8846386859,Cicely,McGarahan,4646629.306,0.03
8507897351,Parnell,Aynold,3899682.575,0.03
6573655154,Gina,Parkeson,4986855.382,0.03
5231802990,Carol-jean,Nanninini,1334133.052,0.05
3376446083,Nananne,Rogeon,344621.821,0.03
4149457376,Harland,Lannon,1708610.151,0.01
9943751136,Decca,Greneham,1850816.655,0.05
5030648881,Rahal,Bydaway,1926156.168,0.02
2741122528,Brande,Shivell,3616449.114,0.02
6503631670,Bax,Leemans,1590509.017,0.01
3853051290,Ward,Mary,4077847.994,0.04
6666827063,Nichol,Lukock,1579255.683,0.04
6700191435,Salaidh,Parcell,885569.786,0.03
8754113487,Elias,Spencelayh,1740014.616,0.02
7339637833,Tonia,Woehler,4919190.932,0.01
8866116626,Carlee,Vaud,1520481.701,0.03
3543125215,Janine,Colbert,3682297.163,0.02
5545604888,Roman,Bramsen,324541.025,0.04
4119154460,Vicky,Thomazin,742827.132,0.04
3704563561,Albina,Marrable,1122206.478,0.04
4801949497,Meryl,Janatka,4795624.266,0.01
4655295948,Jermain,Derisley,2616484.034,0.04
1635797400,Lancelot,Constant,4916035.059,0.05
5990573513,Roderic,Bubear,2849866.675,0.04
6955219597,Link,Matterson,3879657.022,0.03
8786955914,Carolyne,Littlekit,2047956.035,0.03
6652338488,Kelcie,Morrow,3152588.782,0.03
3603703354,Keeley,Crisp,3934883.513,0.04
9061714434,Pavia,Leverett,3947121.1,0.04
7859252940,Leodora,Songist,1258481.888,0.02
3806530270,Ignacio,Seacombe,1700707.62,0.03
1874465893,Fredrick,Passe,4760603.967,0.03
7429938140,Roley,Ducarne,3666874.078,0.05
8602254052,Gan,Matevushev,3863447.521,0.04
2207253187,Roseann,Filippyev,669377.417,0.04
5577508503,Miles,De Mattia,3750389.554,0.03
6190867144,Dayna,Ingilson,4847826.854,0.01
4410768950,Conchita,Olsson,4682432.113,0.01
7346963787,Clerkclaude,Winfred,1531406.855,0.04
6666835819,Jessa,Slate,2076541.623,0.05
6009209560,Edyth,Andriveau,4150484.851,0.02
9552003211,Con,Pulhoster,4491520.697,0.04
4832187930,Luelle,Bawden,4212844.02,0.04
4377557857,Fair,Jiroudek,3487352.351,0.04
5287537828,Kleon,Timberlake,4737255.664,0.02
4703567424,Wilone,Witul,2344243.75,0.04
9408665203,Mead,Lenchenko,1423215.91,0.02
7908158490,Lek,Payley,3346164.763,0.02
3136276689,Corbett,Wingeatt,3462613.049,0.01
2187750365,Lenore,Grinsdale,1234892.669,0.01
7002829824,Robyn,Pettko,56131.937,0.02
1663798704,Kerry,Berzons,1817956.837,0.03
4861532661,Elvin,Finney,2566467.88,0.03
7539057570,Bobbie,Davana,584893.19,0.02
6387731756,Ansel,Grangier,1406156.854,0.02
5955301036,Sioux,Salasar,3047179.669,0.03
5876388616,Micaela,Ruit,2209487.018,0.04
2533251851,Carlo,Fawcus,2700393.32,0.02
6110894300,Wait,Perrett,2331859.922,0.02
7335700806,Kennith,Goble,182078.26,0.04
9219778749,Jedidiah,Lumly,4053710.993,0.05
3642088375,Abby,Lemmer,3590334.993,0.02
2196613456,Enrica,Charpin,2226374.206,0.03
9717889656,Hewet,Treadgold,349431.7,0.02
5204104824,Angeli,Crookes,3339203.241,0.02
7367235802,Klarrisa,Buckhurst,3447791.395,0.03
6087688868,Eleanor,McGeffen,2967408.852,0.05
5667604773,Carmina,Stairmand,124428.175,0.01
1149064607,Ertha,Vader,4880054.445,0.03
5719477657,Jean,Hydes,1392576.397,0.03
5930413260,Esra,Jenno,2410168.944,0.03
2666519564,Xenos,Spatig,523320.741,0.04
8984455967,Pierette,O'Kennavain,2781721.193,0.05
4664530819,Herb,Anfosso,4620046.893,0.05
8959905847,Arri,Gutridge,4680772.326,0.03
2998298575,Noelani,Stranger,4202140.353,0.01
8001910997,Shem,Bariball,969056.875,0.03
6978567692,Cary,Tomaszkiewicz,860565.702,0.05
1702192899,Lavinie,Pristnor,4212502.343,0.03
7655343315,Mirabel,Sager,1467631.152,0.05
7344463612,Arel,Quenell,4748540.63,0.05
8375045444,Guido,Knowling,4503404.864,0.04
1707519784,Hope,Etheredge,2026550.08,0.05
2698780750,Micky,Fareweather,4193564.521,0.03
6674689621,Horace,Rustedge,3063639.365,0.02
7759639698,Karilynn,Lamb,1870007.564,0.03
5065960030,Amy,Legon,3177787.278,0.03
4265628001,Jereme,Agnolo,2598900.565,0.02
1779628268,Merry,O' Donohue,807405.874,0.01
3397239183,Keir,Scrange,2938792.571,0.02
8162830007,Shana,Bartholomaus,4164588.135,0.01
8618441260,Raul,Fellows,3660035.013,0.03
9958465159,Blane,Hainge,1276617.929,0.04
